comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,last_modify_ts,liked_count
7315428604698657562,1703255954,山东,7293352610868907274,如果他们是安乐死我支持，如果他们是被打死我心疼死[流泪],2651631939752243,MS4wLjABAAAAduYaxhsdNfuJq0H5SDwurFy07d0gROHfqmAGAHQM3Cno5zdUNI0JZC6VPvjt0uJo,2492777925,G04050607,恋人：@林俊杰,PAMPER,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEAAYQAe1NKAgfwiVBDQEetB7BrnvAqGuIbC9d.jpeg?from=2956013662,16,1703400774032,61
7315637853835887411,1703304674,重庆,7293352610868907274,既然都能管流浪动物了 ，那能不能管管那些虐杀动物的[微笑],98808569664,MS4wLjABAAAACoHKGlIcotyzIg8MgfMsUxLM1PHwk0fl0VL_cElTuuE,960131148,,,郁烟,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o4NyngeAAUzjvcThrMfgNEABAGAQIgCFhSACqA.jpeg?from=2956013662,5,1703400774032,9
7314328552883094299,1702999832,河南,7293352610868907274,前提是国家出台健全的法律，遗弃有罪，偷猫有罪，吃猫肉有罪。,923204156403176,MS4wLjABAAAAs3I9GM5U7WPlqEb6bUTa5MnfNS0CoWeIoVLxunFBLDw,3615983560,aaa2104585371,"热爱生活，有一群朋友陪我长大。
我很幸福。",热爱我脚下这片土地,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oAAAqVylAieghT5AfUACgEIzigzNUA1CDZN9qC.jpeg?from=2956013662,15,1703400774032,18
7315482177142981415,1703268448,辽宁,7293352610868907274,安乐死和绝育的成本，差在哪里？[尬笑],1770655815575124,MS4wLjABAAAA12bTrNdClb20qL-89CW4vjRWPo8l-a16nmLzcq4fX4sU2Xxkoe9r9tYuXAg--QUc,24127678236,24127678236,,用户108862470950,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3797_2889309425.jpeg?from=2956013662,1,1703400774040,1
7315962721495778100,1703380316,江苏,7293352610868907274,食品安全总要管理吧[泣不成声]猫肉哪去了[流泪],2295415094911416,MS4wLjABAAAAbFsS73pDXEdw5K9L_zRslhttaCbcqblm58uTLjowKGh6u1GfwJEFweD_gHc4egJ1,3702372312,dy441pacr1oa,"🌹🌺 让你难过的不是文案
🌹🌺 而是似曾相识的经历
🌹🌺 愿你历经山河，仍觉人间值得
🌹🌺 承蒙厚爱  感恩遇见
🌹🌺 谢谢每位兄弟姐妹的点赞和关注
🌹🌺 来了就不要走了，馆主很温柔",香香8888,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_584f98faf30b41cf88aefb8648d25930.jpeg?from=2956013662,0,1703400774043,0
7315315564732629779,1703229637,内蒙古,7293352610868907274,终于听到个正常人的发声了,3092239073153779,MS4wLjABAAAAk485zVUBpo8OtqpMdhcSNBTJhZbEGkAzBe5NEz0wmSmYeWlb71hUEO3Q9QLop-HF,93531856859,93531856859,我期待着你的期待,Dealer,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_e4fb7fb5df359250d4307fccf73f7358.jpeg?from=2956013662,5,1703400774045,13
7315597322359735049,1703295237,河南,7293352610868907274,真的有人听大蓝胡巴巴嘛,4354504282877375,MS4wLjABAAAAnmQZwKZ5qajWq6DC9KFUDFPF8qyN4ErLTyZc-fQzgHRdgQKext60HIEo34drw5FG,66649058173,66649058173,,66649058173,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,0,1703400774046,2
7315523194983006986,1703278016,四川,7293352610868907274,什么时候这成了人类的世界了[看],72050959551,MS4wLjABAAAAm1sp3OnXiFzGl-mBc04Fpe8fA0wHpFTq49lMDpPOTwA,139252547,CC.990923,,CC.990923,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_f2f04edd69aabfd3c7319c581e74309f.jpeg?from=2956013662,0,1703400774051,4
7315993042590466867,1703387375,河北,7293352610868907274,看完这个要取关他了,3438887503405752,MS4wLjABAAAAONsTSUp6-GDFrfgjDBmO_eCuSrC_enKjam7NUoPXk2i5_RfZpdrAuODQAJnuweOd,3666397777,dywjk2d0f4nq,,大宝二宝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_f9cab8442c257f68927cabb342643874.jpeg?from=2956013662,1,1703400774052,1
7315983467240899343,1703385143,云南,7293352610868907274,支持,3019704529877440,MS4wLjABAAAA-YLr8R8urBwUGVzqHaThfSpBPaLclNFH5wXqvGKpNX3Ijy9u2R0d0J2pwwngM0Y_,33211947443,33211947443,黄金.珠宝.银饰全部工厂价直销。,爵慧饰品,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3791_5035712059.jpeg?from=2956013662,0,1703400774052,0
