comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,last_modify_ts,liked_count
7295389958360843023,1698590344,四川,7291638034355866880,女童妈妈用小狗的主人11万三万多,3869936366398973,MS4wLjABAAAAb7TzJPNiB9r2HwaI34Ip-gt4hOYVQRy7vTlVSrFnTJnC-7YmMwwBc16Anx-PhcsT,90661255440,90661255440,叶罗丽哦！😌😌😌因为读书的原因，所以一个星期更新一个视频，大家不要去关谁来收我的卡呀，嘤嘤嘤因为快考试了，更新的有点少,熊二启动,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_4d885f44e83f91d3e580ad106b8b3a37.jpeg?from=2956013662,2,1703310424031,0
7243361075914621707,1686476470,,7243335527603110412,"拘留一个月，罚个十万八万的！
看他还敢不敢这样？",72028584842,,,,,,,75,1703310427296,5520
7243379576272077580,1686480777,,7243335527603110412,禁养的狗，狗证咋办下来了的，狗自己办的吗？,325920854911919,,,,,,,15,1703310427298,2651
7243417716810384189,1686489634,,7243335527603110412,追究法律责任,52907109391,MS4wLjABAAAAm4j-vcgWAqFRHJtGfJv-jlfCCfyKSB-rwHXh2iA3-YY,32822517,,,手机用户52907109391,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3795_3033762272.jpeg?from=2956013662,1,1703310427300,790
7291379327768757004,1697656582,IP未知,7291074740050087225,哎呦喂！这是谁呀[舔屏][舔屏],3338539804146683,MS4wLjABAAAA0_epcDzoSaw907UQOz3iveEGPtcK9Sgl0qGQ8PhzLvcpjDrg_n-mIC-8Cml_l9X1,31737598323,31737598323,,皮卡丘丘丘,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a39c44b3fa7d27e0b644c959a2ad925d.jpeg?from=2956013662,0,1703310427638,0
7291951287372268322,1697789717,广东,7291852095819418906,就算有人出来担责又能怎样，能抹去女孩永久的份害吗？,93498111240,MS4wLjABAAAA-Yt03-5K6LVrrt3LkDqqoRPOr05h_dUvo829syfDZYc,2369210996,dyf1vnlwzqyd,,韭菜饺,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2dd9600066bc4dab79b52.jpeg?from=2956013662,0,1703310427641,0
7308285502074635017,1701592822,青海,7291852095819418906,@椿与湫见,60210444613,MS4wLjABAAAAQep-X15gn-dAjbtS4TzQF13pouuhFjgWbIDdjy19OKo,932590002,shatang46800,,砂糖,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_f204dc612c14412f95045b7d2d0b34c0.jpeg?from=2956013662,0,1703310427644,0
7311896720656876315,1702433626,辽宁,7311511676874935579,养狗的朋友 看了视频都出来说两句呗！都有什么看法[玫瑰],80599818909,MS4wLjABAAAArWGLUc55LcpBAoXquBMH8MS8UdW5nhK6XPSGi13seQ4,157259414,,11,乌龙茶w,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_4ad10014d8f51de54797.jpeg?from=2956013662,0,1703310427989,0
7312002715260617524,1702458305,辽宁,7311511676874935579,我在小区里经常听到有人说被自家狗咬了的，只是不严重,110942873596,MS4wLjABAAAAawjyZx-7NgHGuT3N80GwSREgViXfzj6Ig44kxZNrKA4,2005859036,,一根刺，好吃又省心！,一根刺美人鱼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_e1ed2048b0821d4631228454c2599c89.jpeg?from=2956013662,0,1703310427992,0
7312003856636216100,1702458571,辽宁,7311511676874935579,心疼孩子，但是有点不可思议，被自己家的狗咬伤了，农村的狼狗也很凶，但是也不咬主人。,84539910824,MS4wLjABAAAAq8MdKzOsLkjBYaS5A4VCBaAwJhMqOeCQV-ELHUffZKc,576589807,,.,MY,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_1dfff63bc8de7e6b10481ed315cdb764.jpeg?from=2956013662,0,1703310427994,0
7312003386843956018,1702458459,辽宁,7311511676874935579,我自己家就养狗，养狗如果你不立规矩，出事有的你哭，更何况这养的还是藏獒。,79955439150,MS4wLjABAAAAPlICv1dnfVX5pjHLWGya2ARu2-LPe8fBMTt6St5tcGk,177171542,,生活总要有点甜🍬,少女是精分,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_161445c1193f4a9c9e37e400da2c0bb3.jpeg?from=2956013662,0,1703310427997,0
7311880719197094697,1702429898,辽宁,7311511676874935579,突然想起一句话，我家的狗不咬人[泣不成声],93260914129,MS4wLjABAAAAhdK8VLBYOyDXAgdxttkRncoKh8fiGmtPfSodmQ7AAEM,359184257,,"家住七侠镇灯市街东口
平时得在飞龙谷喂猴
不间断更新七侠镇的日常",飞龙谷郝掌柜,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d242032494b74a89875fac3123a1c6f0.jpeg?from=2956013662,0,1703310427999,0
7311974291078906659,1702451686,辽宁,7311511676874935579,好可怜核定孩子，一定要禁止养恶性犬,58497763489,MS4wLjABAAAAhycJCcKriMNzhX7zE13AjP1_t8N_jJgmDtNd0cgzLkk,994046084,luckdanyu,平安喜乐，健康顺遂,胖墩墩的萱宝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_e2b4d8ef0a32485281ad4e824bfceaef.jpeg?from=2956013662,0,1703310428001,0
7311952726756934463,1702446663,辽宁,7311511676874935579,人都有好有坏，何况是狗狗了，讨厌一概而论的人,96593191338,MS4wLjABAAAA5NBFW92S8ewndGC3eXKKY45V8PdAYMCrTPt71ZQox-M,708702147,lugeYYDSilu25,,AAA人民币,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEkhBHbnEQvy7xJBVeeIPfxT0EAAGDwA8AAEgA.jpeg?from=2956013662,0,1703310428003,0
7311873659642594074,1702428256,辽宁,7311511676874935579,大型犬就不应该养，看着就害怕,3214579732066003,MS4wLjABAAAArBrWC06XIPyI7kQmx7FulONH4eOtyEjFqxJrIvGSpHxKJcBQJmV4P3zd8Oq2Dpqy,2786890272,bitipo,,樱桃泡腾片,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_og8QAMfIl0ApB4K62eq0B9DAencvbSAB7AEbDG.jpeg?from=2956013662,0,1703310428004,0
7311963304920924928,1702449126,辽宁,7311511676874935579,什么叫烈性犬? 我看有的地方把萨摩和哈士奇都归为烈性犬了，这是认真的吗?萨摩耶微笑天使，哈士奇那么二，你确定它们能伤人，人不伤它们就不错了!,2093109251172125,MS4wLjABAAAAe9iqo8vVpKdEWRqSrpG2LEnRAhozSgp-qdPgfIOdazylrrxbSYiZOBreE1cHgZID,4009816451,momomomoshen87,,陌陌陌陌生,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_2d0d6692cbc866524ffdb882c4c7caa6.jpeg?from=2956013662,0,1703310428006,0
7292431441799250722,1697901513,山西,7292420836416376075,背负这么多生命的债，今后的路不好走哇,59633309481,MS4wLjABAAAAd9y7HPGiqfDTH48k1KQg6j4x9cCoiR2VZiKBTOoG_Sw,11533255,79633309481,,11533255,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,5,1703310430575,1
7292798746428244755,1697987030,安徽,7292420836416376075,很好奇，后面有一个穿黑色衣服的人  停留几秒又走了[捂脸],4451258338129464,MS4wLjABAAAA8ECJQpixpCeKdQrnkgVW0LLxro_m97IlxDQ1mZhI89JD34HEe4opY95r5T_bWS8e,91828209937,GAS512512512,你陪我风风雨雨，我不会喜新厌旧,悲伤小狗,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ooA9Al8CE0JDAue9eRQAcGACvhgboQVHACQIKn.jpeg?from=2956013662,0,1703310430575,0
7309216444439495439,1701809591,广东,7292420836416376075,款多可以按孩子的恢复后有剩就捐赠给慈善机构呀，以后给需要的人补给嘛,3576026198991885,MS4wLjABAAAADOtMDz4ZWj1seAXgSXY0J5dpolArlEjDOZLLaNYip_N3vDC149iBRfv7tiL2jeXH,78352497666,78352497666,,云南文山云H在佛山里水邓岗开自助烧烤卍,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_okO2PaDEVAvGe1I2Dze37lAInbApeCAm1IASeQ.jpeg?from=2956013662,0,1703310430575,0
7292768995504276274,1697980101,重庆,7292420836416376075,希望全国公共区域禁狗 要养就关自己家里养啊 心疼小女孩,83887804517,MS4wLjABAAAAYG4SdhY3Pxfdl6NWtTNCzaDqVtNLkJ6IZNhcF2aXPKY,181743495,yangying0819,"💃热爱生活
🌹爱旅行-爱美食-爱购物-爱运动-爱花草-爱分享
🌈喜欢美妆、喜欢穿搭、喜欢各种可可爱爱的东西。
🎀（vxygh88)",嫦娥姐姐,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_714e5405f2e09e9db172d67ff9d80892.jpeg?from=2956013662,0,1703310430575,0
7292469621326758671,1697910412,广东,7292420836416376075,她只是一个小女孩，就算真的治疗完成对于她也是会留下一辈子的创伤[泣不成声],61941388581,MS4wLjABAAAAIDlrmoENP1b6Paqv3xKhxqBXvMWOvYx_70co0pcjJkE,134388795,,,小满宝莉🦄,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o4PtAEDMgErdDQH3U27fBwlBU1fovAyVAeAA4K.jpeg?from=2956013662,0,1703310430581,0
7306889466999178011,1701267781,广东,7292420836416376075,两百万，两千万都不够,2546921682250803,MS4wLjABAAAASMw4mvJlMTcAFARwpvQ8CAb995LLty_ftPZ01lh_F3MONH_Pa-zT4TgdBWPX4fi8,90115116205,90115116205,,二姐191,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3791_5070639578.jpeg?from=2956013662,0,1703310430581,0
7306213145215009571,1701110342,广东,7292420836416376075,养这种攻击性很强的狗却不拴狗绳，应该算故意伤害罪，应该重判。,2551329248263390,MS4wLjABAAAA7cMKJWPeJdR3P0X5H7GNMQUlFCOH7oqJxSfH4Oqhval1v6lsxaIK5nhcgb2JroQP,47894824960,47894824960,快乐每一天,蓝色大海,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_3b28bcb350fdad665538f25bc34c5000.jpeg?from=2956013662,0,1703310430581,0
7292754733713802024,1697976782,青海,7292420836416376075,[抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][抱抱你],106874133353,MS4wLjABAAAA6infM5ChxrHthsm9pwoQuJDzNSGL33br7owHWO1gqyc,1749939303,,搞钱,拉毛仁欠,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_3f8ee22ca73d452fbf2476cccf00b477.jpeg?from=2956013662,0,1703310430581,0
7292452550468076322,1697906429,海南,7292420836416376075,可怜的孩子,70382468988,MS4wLjABAAAA9NBgUMZGTBKrZdNRMZxc3vDAKeDs9p28eV79eHwBpmU,334214013,3020d5,给自己的❤️放个假吧，哪怕只有一分钟，听听歌也好。,偶尔懒散,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ee9c9dd80fbc40008df6a4b62996224f.jpeg?from=2956013662,0,1703310430581,0
7107844772850008872,1654924101,浙江,7107489474975681806,[泪奔]相由心生,100443191906,MS4wLjABAAAAsCxbIfeF_b5KGIdbuBsNGUHXI5d2eboFzDHi4TW0aCU,1073454348,,做人要以善良为本,←№艷子~→☆,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_48181dab32c9842c548cf19855c50931.jpeg?from=2956013662,1,1703310430581,36
7287825353497674559,1696829075,甘肃,7107489474975681806,就冲他说话时的恶心样子，狠判他,101562846116,MS4wLjABAAAAKIOqcNDT1qnisEBb_-BgZzfjwV3O2TGI6GvyhZaZ24A,1144648979,,,半仙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_9888000600a052c44e45.jpeg?from=2956013662,0,1703310430581,18
7107898647152919332,1654936628,广西,7107489474975681806,难怪现在没有人承包水库。,2598840008184035,MS4wLjABAAAAcC3KVVPnmxK54aPHXjf4sfWUAWSwPNFPrPk6aOzuoZZD1bRq1AvBh3If2Am3C0cd,2821519163,dy6ry74sv1iz,,叶,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_36d87d18753c4665ab969fd5e2983d6c.jpeg?from=2956013662,0,1703310430581,10
7112987316675887913,1656121426,辽宁,7107489474975681806,死亡孩子的姓不随父母，随谁啊！没看明白判决书,3667570035528285,MS4wLjABAAAA3gJAz8qAAQnp4Ko1Vf1dAbsQJ23s5TGG3lN19amqU9Lsm90bBKqmmrDRnV7R1kGY,3482637660,fanmeiyi,我就是我！不骄不躁！波澜不惊！,武吉儿,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_bb1a4b3a611248c374366840a6668001.jpeg?from=2956013662,0,1703310430581,2
7118997368481612584,1657520749,广东,7107489474975681806,狗必须栓绳,54186758129,MS4wLjABAAAAc4fv7ORnm1a6mvBjXSInvexADx1DTge4x70-5b0Lv5c,70019135,,潮汕小仙女一枚😊,、♡†ฅr槿燃๓`♡,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_d741ed0104c0902d6d2c8111d9dc76a1.jpeg?from=2956013662,0,1703310430591,1
7108724007110214438,1655128801,浙江,7107489474975681806,无语,4032642698191563,MS4wLjABAAAABhQFyvkEvDNXhLrAvuWgUeXoe-O4L_tROkksrj7H2lBrQ6KoSbmDul_sYqHsAGoX,2236351414,sxhyp66,欢迎来图定款 软陶饰品制作 手工DIY,青空飞鸿,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_3449f8486d614f7583176a124af8b771.jpeg?from=2956013662,0,1703310430591,1
7280991421933634339,1695238033,重庆,7107489474975681806,死刑,96432608481,MS4wLjABAAAAroBBAqGtVywejibxzRT7g2bYzBu9zeODHrhstfdHbLU,1617968150,,,Moon River,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o4A3AbHYnADleAIA4oDKBPIfdCNQ3I6gGj98XA.jpeg?from=2956013662,0,1703310430591,0
7292386935263658803,1697891147,山东,7107489474975681806,没法说,54941076244,MS4wLjABAAAAaPvjmoHFpk63mTIeI5riDIvTEbV1hLAnVFJ4Ivo3Q8A,3461357289,dyxdx35i68c2,,天使的翅膀,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_1e33c0949be34057ac03d651fcaecfa4.jpeg?from=2956013662,0,1703310430591,0
7291065293941605177,1697583433,广东,7107489474975681806,@染. [泣不成声],97078415119,MS4wLjABAAAAQJFSa5_pKAvnhKQHgj67JTsxthksqFoyMhb4VtF-OfU,840501694,,随遇而安，从心所欲🤪,小散～仙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_555b7e8bc48044976f2f133b7001b63e.jpeg?from=2956013662,0,1703310430591,1
7245190922508944163,1686902477,河南,7107489474975681806,[感谢][感谢][感谢][感谢],1878434740712091,MS4wLjABAAAAqLGcMTCRIOkoGbPLxBiL1W_OqG2qVSE9bkwR3wm8Ah-KhzXbdsifQwWz-kOmW2Bf,98410365535,98410365535,(*^ω^*),愫愫情,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oQt5AhXBqylmEghNXHNfaACzCmACuIe16HNAAA.jpeg?from=2956013662,0,1703310430591,0
7110542432589464331,1655552180,辽宁,7107489474975681806,[泣不成声][泣不成声][泣不成声],93330766669,MS4wLjABAAAADz0POKGukTaLK8QE2Pp4tD7loEeGJ4c_n3hEBtBnpvA,932840328,,66年3月3的马🐴，性格开朗，心胸豁达，很高兴在抖音这个平台上和大家结识，希望我们都有个健康的身体，快乐的心态，每一天都笑口常开😄😄😄,懂爱,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ab8425b81f9e4832a53b5c507bc4a1b7.jpeg?from=2956013662,0,1703310430591,0
7107852184024711939,1654925811,河北,7107489474975681806,@一枚冷空气,100690845139,MS4wLjABAAAAi5xsDW8Ps3Alzy28GFLzgGMBxmXvXE8YDPwzzf-jZRI,1087659714,,未曾谋面 思念至极,唐三角,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_7df91ddb6d093fd16a3000a86fe662af.jpeg?from=2956013662,0,1703310430591,1
7207333768146764582,1678088169,重庆,7107489474975681806,她家不是有孩子吗？养条狗也让她失子之痛！,2757180318814268,MS4wLjABAAAA1l1BhOl9x5m-uDM0wL9Gfvxdz3J6kxR4rbaseMCFzJACndyt_xLauldwd64yXVMm,2361077653,feimaoshuima,吃的好，睡的好，每天都是好生活,肥猫睡猫,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_09e252356dc94a569740c808a03fda05.jpeg?from=2956013662,0,1703310430591,4
7111837623966073607,1655853738,上海,7107489474975681806,现在好多事都没有道理,98253064654,MS4wLjABAAAALO4qFzzlSuDxFC-HE9ijsFMLBfGpDOQnIwgE2h_Kl9A,923325330,,,空白的❤️,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_5f915016dbea94857272a0bbb1988ec2.jpeg?from=2956013662,0,1703310430591,2
7215740607724995360,1680045543,江西,7107489474975681806,养狗立法,95755145652,MS4wLjABAAAA6FFpWRYhIQlx_55iWtAy4CqOlPy2AyRpm3iMMXUaeBU,695760578,K575757777,,Mr.天旭,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_8227de0697983b53b2989554e7ddeb46.jpeg?from=2956013662,0,1703310430591,1
7107862399968936715,1654928192,重庆,7107489474975681806,哎！,3399315379463502,MS4wLjABAAAAFaBDZasJhrSDV44ta93NbhHTTMoUHMZwTzaSiVJolXFBCiLDfm5elbvd40vowIzt,3608864669,sousoubing123,,瘦瘦饼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ed9385a49beb463780e46847a14e85ee.jpeg?from=2956013662,0,1703310430591,1
